ID,Age,Gender,Department,Work_Mode,Current_Experience,Companies_Count,Education_Years,Total_Experience,Seniority,Monthly_Hours,Job_Satisfaction,Performance_Review,Salary
5695,37.0,Female,Sales,Hybrid,18.0,7.0,12.0,18.0,Senior,211.0,1.0,7.0,24200.0
5696,41.0,Male,HR,Office,6.0,4.0,17.0,24.0,Senior,166.0,3.0,6.0,19800.0
5697,45.0,Female,HR,Office,25.0,6.0,17.0,25.0,Senior,155.0,5.0,10.0,24300.0
5698,37.0,Male,Marketing,Remote,3.0,0.0,17.0,8.0,Mid,170.0,4.0,8.0,15100.0
5699,42.0,Male,HR,Office,6.0,4.0,16.0,15.0,Senior,176.0,3.0,6.0,18900.0
5700,35.0,Male,HR,Office,1.0,1.0,13.0,9.0,Mid,175.0,2.0,,12400.0
5701,42.0,,Sales,Office,20.0,6.0,15.0,,Senior,196.0,2.0,7.0,25900.0
5702,49.0,Male,R&D,Remote,4.0,0.0,16.0,21.0,Senior,160.0,5.0,6.0,28900.0
5703,23.0,Male,Legal,Hybrid,1.0,7.0,19.0,3.0,Junior,166.0,2.0,6.0,10600.0
5704,48.0,Male,Sales,Hybrid,7.0,0.0,14.0,20.0,Senior,171.0,5.0,7.0,24800.0
5705,43.0,Male,Legal,Remote,15.0,3.0,20.0,24.0,Manager,183.0,5.0,8.0,45100.0
5706,30.0,Female,Finance,Remote,3.0,2.0,18.0,,Junior,168.0,4.0,8.0,12900.0
5707,28.0,Female,Legal,Hybrid,0.0,2.0,18.0,0.0,Junior,169.0,3.0,7.0,11300.0
5708,39.0,Male,HR,Office,4.0,5.0,16.0,10.0,Mid,171.0,3.0,6.0,11900.0
5709,50.0,Male,Marketing,Office,2.0,3.0,17.0,16.0,Manager,215.0,1.0,6.0,32900.0
5710,23.0,Male,R&D,Hybrid,4.0,7.0,17.0,4.0,Junior,161.0,4.0,7.0,12500.0
5711,33.0,Female,Marketing,Office,5.0,2.0,15.0,10.0,Mid,168.0,2.0,6.0,13900.0
5712,40.0,Female,Support,Hybrid,13.0,7.0,12.0,23.0,Senior,164.0,5.0,10.0,21400.0
5713,28.0,Male,Marketing,Hybrid,1.0,7.0,18.0,1.0,Junior,153.0,4.0,8.0,8900.0
5714,41.0,Male,Marketing,Hybrid,31.0,4.0,17.0,31.0,Manager,229.0,2.0,7.0,34300.0
5715,39.0,Male,Finance,Office,6.0,1.0,16.0,12.0,Senior,173.0,5.0,10.0,33900.0
5716,45.0,Male,HR,Office,,4.0,15.0,16.0,Manager,,3.0,7.0,29700.0
5717,28.0,Female,Finance,Hybrid,1.0,2.0,16.0,1.0,Junior,205.0,1.0,,10600.0
5718,23.0,Female,HR,Office,0.0,7.0,12.0,4.0,Junior,155.0,4.0,7.0,7400.0
5719,35.0,Male,Finance,Hybrid,1.0,7.0,15.0,9.0,Mid,195.0,3.0,9.0,20700.0
5720,23.0,Male,HR,Hybrid,0.0,2.0,13.0,1.0,Junior,151.0,3.0,7.0,7400.0
5721,26.0,Male,Legal,Remote,0.0,7.0,17.0,0.0,Junior,150.0,4.0,7.0,10900.0
5722,45.0,Male,HR,Remote,3.0,6.0,14.0,28.0,Manager,191.0,5.0,9.0,32100.0
5723,22.0,Female,HR,Hybrid,0.0,1.0,16.0,0.0,Junior,166.0,2.0,6.0,8100.0
5724,50.0,Male,Marketing,Hybrid,9.0,7.0,15.0,12.0,Senior,,5.0,9.0,25200.0
5725,41.0,Male,Support,Office,1.0,0.0,15.0,10.0,Senior,171.0,4.0,9.0,21100.0
5726,26.0,Male,HR,Office,1.0,0.0,15.0,1.0,Junior,176.0,2.0,6.0,6900.0
5727,27.0,Female,Support,Hybrid,1.0,1.0,14.0,1.0,Junior,161.0,2.0,6.0,6600.0
5728,40.0,Female,Support,Hybrid,8.0,6.0,15.0,9.0,Mid,157.0,3.0,7.0,12600.0
5729,37.0,Male,Sales,Hybrid,3.0,7.0,16.0,15.0,Senior,171.0,4.0,6.0,24400.0
5730,57.0,Male,Sales,,24.0,7.0,13.0,24.0,,198.0,3.0,7.0,36000.0
5731,40.0,Male,R&D,Remote,6.0,0.0,17.0,11.0,Mid,151.0,5.0,10.0,24000.0
5732,60.0,Female,Legal,Office,32.0,-9.0,18.0,32.0,Manager,208.0,1.0,6.0,40600.0
5733,26.0,Male,Finance,Remote,0.0,2.0,16.0,3.0,Junior,179.0,5.0,10.0,12400.0
5734,41.0,Male,Sales,Hybrid,,7.0,17.0,15.0,Senior,169.0,4.0,6.0,25700.0
5735,46.0,Male,HR,Office,3.0,7.0,12.0,14.0,Senior,165.0,4.0,7.0,19800.0
5736,26.0,,,Office,0.0,0.0,12.0,1.0,Junior,169.0,2.0,6.0,6900.0
5737,47.0,Male,Finance,Office,12.0,2.0,15.0,16.0,Senior,220.0,1.0,6.0,26600.0
5738,37.0,Male,R&D,Remote,11.0,3.0,19.0,12.0,Mid,160.0,5.0,9.0,23600.0
5739,57.0,Female,Sales,,20.0,7.0,15.0,30.0,Manager,,3.0,7.0,36600.0
5740,24.0,Female,Marketing,Hybrid,0.0,4.0,15.0,3.0,Junior,158.0,3.0,,9300.0
5741,39.0,Female,Legal,Hybrid,5.0,0.0,17.0,5.0,Mid,178.0,,6.0,18300.0
5742,37.0,Female,Finance,Hybrid,12.0,3.0,15.0,21.0,Senior,201.0,2.0,6.0,27800.0
5743,46.0,Male,R&D,Hybrid,19.0,5.0,16.0,19.0,Senior,168.0,4.0,7.0,32000.0
5744,37.0,Male,HR,Hybrid,5.0,0.0,17.0,8.0,Mid,177.0,2.0,6.0,12900.0
5745,28.0,Female,Finance,Office,4.0,3.0,15.0,9.0,Mid,191.0,3.0,7.0,18000.0
5746,38.0,Male,Support,Remote,4.0,1.0,15.0,6.0,Mid,160.0,4.0,8.0,12300.0
5747,37.0,Female,HR,Hybrid,4.0,3.0,18.0,7.0,Mid,185.0,3.0,6.0,13200.0
5748,28.0,Female,,Office,4.0,2.0,15.0,11.0,Mid,160.0,2.0,6.0,12500.0
5749,35.0,Male,Finance,,7.0,1.0,16.0,25.0,Senior,164.0,4.0,8.0,31600.0
5750,33.0,Male,Marketing,Hybrid,3.0,6.0,16.0,11.0,Mid,170.0,3.0,7.0,14400.0
5751,61.0,Female,Marketing,Office,7.0,7.0,12.0,31.0,Manager,190.0,2.0,,30000.0
5752,35.0,Female,Finance,Office,0.0,1.0,18.0,10.0,Mid,150.0,4.0,8.0,20600.0
5753,36.0,Female,Finance,Hybrid,4.0,2.0,16.0,10.0,Mid,176.0,2.0,7.0,18300.0
5754,29.0,Male,Finance,Remote,7.0,,16.0,10.0,Mid,149.0,5.0,10.0,20400.0
5755,30.0,Male,Legal,Remote,0.0,1.0,17.0,2.0,Junior,156.0,5.0,8.0,11300.0
5756,27.0,Male,Legal,Hybrid,0.0,0.0,21.0,1.0,Junior,178.0,,8.0,11700.0
5757,42.0,Male,Support,Office,14.0,4.0,15.0,19.0,Senior,170.0,4.0,8.0,19600.0
5758,37.0,Male,Sales,Office,9.0,6.0,16.0,9.0,Mid,186.0,2.0,8.0,17400.0
5759,25.0,Female,HR,Office,0.0,3.0,17.0,1.0,Junior,168.0,2.0,7.0,8300.0
5760,41.0,Female,Finance,Remote,12.0,,19.0,21.0,Senior,177.0,5.0,7.0,30400.0
5761,44.0,Female,Legal,Remote,25.0,3.0,17.0,25.0,Manager,218.0,3.0,7.0,42300.0
5762,59.0,Male,Sales,Office,19.0,2.0,16.0,19.0,Manager,205.0,1.0,6.0,35500.0
5763,45.0,Male,Support,Hybrid,10.0,2.0,14.0,14.0,Senior,169.0,3.0,7.0,19300.0
5764,26.0,Female,HR,Hybrid,0.0,5.0,15.0,1.0,Junior,159.0,2.0,6.0,7100.0
5765,24.0,Male,Sales,Office,0.0,3.0,14.0,,Junior,162.0,3.0,7.0,9200.0
5766,42.0,Male,HR,Hybrid,3.0,4.0,17.0,21.0,Senior,173.0,4.0,8.0,22600.0
5767,64.0,Male,Marketing,Remote,28.0,7.0,15.0,28.0,Manager,198.0,5.0,9.0,37000.0
5768,43.0,Female,Finance,Office,14.0,,16.0,25.0,Senior,212.0,1.0,6.0,27900.0
5769,65.0,Female,Marketing,Remote,1.0,2.0,12.0,26.0,Manager,182.0,5.0,8.0,33600.0
5770,42.0,Male,R&D,Office,17.0,4.0,17.0,25.0,Senior,166.0,4.0,9.0,35600.0
5771,26.0,Female,Support,Office,0.0,5.0,14.0,1.0,Junior,181.0,2.0,8.0,
5772,26.0,Male,Finance,,3.0,2.0,16.0,4.0,Junior,205.0,1.0,7.0,10900.0
5773,,Male,Sales,Remote,0.0,1.0,15.0,3.0,Junior,160.0,3.0,7.0,10800.0
5774,38.0,Female,HR,Hybrid,11.0,5.0,14.0,12.0,Mid,177.0,4.0,8.0,14800.0
5775,32.0,Female,Legal,Hybrid,10.0,7.0,17.0,12.0,Mid,191.0,2.0,8.0,18700.0
5776,35.0,Female,R&D,Hybrid,8.0,0.0,18.0,8.0,Mid,167.0,4.0,7.0,20700.0
5777,24.0,Female,Support,Hybrid,0.0,3.0,16.0,2.0,Junior,156.0,2.0,7.0,7800.0
5778,50.0,Female,Support,Remote,1.0,0.0,13.0,20.0,Senior,169.0,5.0,8.0,20000.0
5779,29.0,Female,Support,Hybrid,0.0,5.0,14.0,2.0,Junior,153.0,3.0,8.0,7500.0
5780,32.0,Female,Sales,Remote,9.0,3.0,,11.0,Mid,189.0,4.0,9.0,18800.0
5781,32.0,Female,Finance,Office,2.0,5.0,17.0,11.0,Mid,208.0,1.0,6.0,18000.0
5782,25.0,Female,Marketing,Hybrid,0.0,2.0,,3.0,Junior,163.0,2.0,7.0,8100.0
5783,32.0,Female,R&D,Hybrid,2.0,0.0,20.0,10.0,Mid,189.0,2.0,6.0,20200.0
5784,40.0,Male,Sales,Remote,37.0,5.0,17.0,37.0,Manager,207.0,3.0,7.0,38000.0
5785,44.0,Female,HR,Office,16.0,5.0,14.0,19.0,Manager,211.0,1.0,7.0,29500.0
5786,24.0,Male,Sales,Hybrid,2.0,4.0,14.0,2.0,Junior,177.0,3.0,8.0,9800.0
5787,27.0,Male,HR,Hybrid,2.0,5.0,17.0,3.0,Junior,177.0,2.0,7.0,8100.0
5788,34.0,Female,HR,Office,2.0,2.0,16.0,9.0,Mid,172.0,3.0,7.0,13600.0
5789,24.0,Male,Support,Office,3.0,5.0,13.0,4.0,Junior,160.0,3.0,8.0,7800.0
5790,56.0,Male,Sales,Office,5.0,1.0,16.0,32.0,Manager,205.0,1.0,6.0,35600.0
5791,37.0,Female,Marketing,Remote,5.0,0.0,15.0,7.0,Mid,166.0,4.0,9.0,15900.0
5792,30.0,Male,HR,Hybrid,5.0,0.0,15.0,9.0,Mid,156.0,4.0,7.0,13500.0
5793,50.0,Male,Legal,Office,31.0,6.0,18.0,31.0,Manager,180.0,4.0,8.0,44600.0
5794,28.0,Female,Support,Remote,10.0,1.0,14.0,10.0,Mid,144.0,5.0,8.0,12500.0
5795,28.0,Male,Marketing,Office,,3.0,15.0,11.0,Mid,160.0,3.0,7.0,13300.0
5796,25.0,Male,Sales,Hybrid,0.0,2.0,15.0,1.0,Junior,188.0,3.0,9.0,10000.0
5797,30.0,Male,Marketing,Remote,2.0,7.0,12.0,2.0,Junior,153.0,5.0,10.0,9100.0
5798,39.0,Male,Sales,Remote,2.0,1.0,14.0,16.0,Senior,190.0,4.0,10.0,28500.0
5799,41.0,Female,HR,Office,11.0,5.0,15.0,12.0,Senior,152.0,5.0,8.0,21700.0
5800,30.0,Female,R&D,Hybrid,6.0,4.0,16.0,11.0,Mid,176.0,4.0,10.0,23700.0
5801,33.0,Male,R&D,Hybrid,6.0,2.0,18.0,11.0,Mid,165.0,3.0,8.0,21200.0
5802,37.0,Female,Finance,Remote,4.0,7.0,17.0,6.0,Mid,173.0,4.0,9.0,20400.0
5803,29.0,Male,Finance,Hybrid,0.0,1.0,17.0,5.0,Mid,193.0,4.0,9.0,20700.0
5804,32.0,Male,HR,Hybrid,2.0,1.0,15.0,10.0,Mid,,5.0,7.0,13000.0
5805,41.0,Female,Marketing,Office,8.0,0.0,16.0,15.0,Senior,144.0,4.0,7.0,23000.0
5806,29.0,Female,Sales,Hybrid,0.0,0.0,13.0,3.0,Junior,184.0,2.0,6.0,10000.0
5807,44.0,Female,R&D,Hybrid,,0.0,16.0,26.0,Manager,192.0,4.0,8.0,48700.0
5808,30.0,Male,Sales,Hybrid,4.0,6.0,12.0,4.0,Junior,167.0,3.0,7.0,9000.0
5809,56.0,Male,HR,Hybrid,21.0,2.0,18.0,21.0,Manager,219.0,2.0,7.0,31100.0
5810,22.0,Male,Marketing,Remote,0.0,5.0,15.0,2.0,Junior,146.0,5.0,9.0,9500.0
5811,45.0,Male,Legal,Hybrid,7.0,3.0,17.0,17.0,Manager,188.0,4.0,8.0,43400.0
5812,,Female,Sales,Office,14.0,2.0,16.0,15.0,Senior,198.0,4.0,8.0,26500.0
5813,33.0,Male,Marketing,Remote,1.0,0.0,15.0,9.0,Mid,151.0,5.0,8.0,14900.0
5814,27.0,Female,Legal,Office,1.0,0.0,,1.0,Junior,159.0,3.0,8.0,10800.0
5815,37.0,Male,R&D,Hybrid,18.0,2.0,20.0,23.0,,174.0,4.0,7.0,33500.0
5816,44.0,Male,Sales,Remote,19.0,5.0,16.0,21.0,Senior,166.0,4.0,9.0,28200.0
5817,41.0,Male,Support,Office,12.0,5.0,14.0,20.0,Senior,174.0,4.0,8.0,19700.0
5818,38.0,Male,R&D,Remote,5.0,1.0,16.0,10.0,Mid,,5.0,7.0,20800.0
5819,22.0,Female,Marketing,Hybrid,0.0,1.0,13.0,0.0,Junior,174.0,2.0,9.0,9400.0
5820,34.0,Male,HR,,10.0,0.0,16.0,11.0,Mid,184.0,3.0,9.0,14500.0
5821,38.0,Male,Support,Office,7.0,6.0,12.0,8.0,Mid,165.0,3.0,9.0,13000.0
5822,48.0,Female,,Hybrid,21.0,0.0,16.0,21.0,Senior,178.0,3.0,8.0,30800.0
5823,29.0,Female,Sales,Remote,1.0,,15.0,4.0,,173.0,5.0,9.0,10700.0
5824,41.0,Male,Finance,Office,4.0,5.0,16.0,16.0,Senior,151.0,5.0,9.0,31300.0
5825,39.0,Male,R&D,Hybrid,5.0,1.0,16.0,6.0,Mid,172.0,5.0,8.0,21900.0
5826,29.0,Female,Sales,Office,9.0,3.0,16.0,12.0,Mid,181.0,1.0,6.0,14900.0
5827,30.0,Female,Sales,Office,3.0,7.0,17.0,7.0,,189.0,2.0,9.0,18700.0
5828,29.0,Female,Support,Hybrid,2.0,0.0,12.0,10.0,Mid,159.0,3.0,7.0,11900.0
5829,39.0,Male,Support,Office,1.0,7.0,15.0,10.0,Mid,186.0,3.0,8.0,12700.0
5830,30.0,Female,Support,Remote,0.0,5.0,14.0,0.0,Junior,157.0,4.0,8.0,7800.0
5831,43.0,Male,Support,Hybrid,38.0,7.0,14.0,38.0,Manager,205.0,1.0,6.0,26300.0
5832,48.0,Male,HR,Hybrid,16.0,0.0,15.0,26.0,Manager,188.0,4.0,9.0,33000.0
5833,36.0,Female,Marketing,Office,5.0,3.0,16.0,6.0,Mid,175.0,,7.0,14500.0
5834,33.0,Male,Support,Remote,5.0,3.0,14.0,9.0,Mid,141.0,5.0,10.0,13800.0
5835,39.0,Male,R&D,Office,5.0,0.0,19.0,8.0,Mid,143.0,5.0,7.0,20600.0
5836,62.0,Male,Sales,Hybrid,22.0,4.0,15.0,36.0,Manager,207.0,2.0,6.0,34800.0
5837,33.0,Male,Finance,Office,5.0,0.0,16.0,8.0,Mid,184.0,2.0,8.0,19500.0
5838,,Female,Support,Hybrid,7.0,1.0,12.0,22.0,Manager,193.0,,7.0,27300.0
5839,,Female,R&D,Hybrid,3.0,5.0,16.0,4.0,Junior,166.0,2.0,6.0,11900.0
5840,43.0,Male,HR,Hybrid,19.0,7.0,17.0,19.0,Senior,165.0,4.0,7.0,21000.0
5841,40.0,Male,R&D,Office,2.0,5.0,16.0,14.0,,178.0,3.0,7.0,31800.0
5842,41.0,Female,Finance,Hybrid,19.0,6.0,18.0,22.0,Senior,206.0,3.0,9.0,32000.0
5843,29.0,Female,Finance,Hybrid,2.0,0.0,16.0,2.0,Junior,216.0,1.0,6.0,10400.0
5844,42.0,Male,R&D,Hybrid,5.0,2.0,20.0,40.0,Manager,208.0,3.0,7.0,48500.0
5845,22.0,Female,HR,Office,3.0,0.0,16.0,4.0,Junior,142.0,3.0,8.0,8500.0
5846,49.0,Female,Finance,Office,18.0,7.0,18.0,18.0,Senior,197.0,4.0,9.0,33700.0
5847,40.0,Male,HR,,12.0,4.0,15.0,13.0,Senior,182.0,3.0,6.0,19500.0
5848,43.0,Male,Sales,Office,9.0,1.0,16.0,21.0,Senior,183.0,4.0,8.0,27000.0
5849,49.0,Male,Support,Office,6.0,7.0,13.0,12.0,Senior,181.0,1.0,6.0,17900.0
5850,47.0,Female,Finance,Hybrid,17.0,0.0,15.0,45.0,Manager,214.0,2.0,7.0,42200.0
5851,25.0,Male,R&D,Office,1.0,7.0,18.0,1.0,Junior,,2.0,6.0,12100.0
5852,33.0,Male,Marketing,Hybrid,7.0,7.0,16.0,7.0,Mid,173.0,2.0,7.0,15000.0
5853,40.0,Male,Marketing,Remote,35.0,3.0,13.0,35.0,Manager,178.0,5.0,9.0,35200.0
5854,44.0,Female,Legal,Remote,-38.0,6.0,19.0,18.0,Senior,137.0,5.0,8.0,31300.0
5855,50.0,Male,Sales,Remote,1.0,1.0,13.0,20.0,Manager,177.0,5.0,9.0,38800.0
5856,34.0,Female,Marketing,Office,6.0,7.0,15.0,9.0,Mid,181.0,2.0,7.0,13900.0
5857,47.0,Female,Sales,Office,15.0,1.0,15.0,23.0,Senior,172.0,4.0,8.0,26700.0
5858,28.0,Male,Support,Remote,3.0,4.0,12.0,9.0,Mid,141.0,5.0,7.0,11700.0
5859,28.0,Male,Legal,Office,4.0,7.0,17.0,10.0,Mid,151.0,5.0,9.0,19700.0
5860,24.0,Male,Sales,,0.0,5.0,15.0,3.0,Junior,179.0,1.0,6.0,9200.0
5861,43.0,Female,HR,Hybrid,5.0,3.0,15.0,15.0,,188.0,4.0,10.0,23800.0
5862,49.0,Male,HR,Office,18.0,2.0,16.0,19.0,Manager,193.0,3.0,9.0,32900.0
5863,30.0,Male,Legal,Remote,2.0,0.0,18.0,4.0,Junior,142.0,5.0,8.0,
5864,36.0,Male,HR,Hybrid,0.0,2.0,13.0,6.0,Mid,187.0,3.0,8.0,13500.0
5865,40.0,Male,Finance,Hybrid,,7.0,15.0,19.0,Senior,188.0,3.0,7.0,29400.0
5866,42.0,Female,HR,Remote,7.0,5.0,16.0,11.0,,155.0,5.0,10.0,23400.0
5867,33.0,Female,HR,,5.0,7.0,18.0,8.0,Mid,175.0,3.0,6.0,13500.0
5868,25.0,Female,HR,Hybrid,3.0,7.0,17.0,3.0,Junior,170.0,2.0,6.0,7700.0
5869,46.0,Male,HR,Office,8.0,3.0,13.0,16.0,Senior,161.0,4.0,7.0,19800.0
5870,25.0,Male,,Hybrid,2.0,6.0,15.0,4.0,Junior,178.0,3.0,7.0,11300.0
5871,30.0,Female,HR,Office,1.0,6.0,12.0,3.0,Junior,155.0,3.0,6.0,7200.0
5872,47.0,Male,HR,Hybrid,6.0,1.0,15.0,44.0,Manager,189.0,3.0,8.0,31500.0
5873,36.0,Female,Support,Remote,12.0,4.0,13.0,12.0,Mid,171.0,3.0,9.0,14000.0
5874,48.0,Male,Finance,Office,15.0,4.0,15.0,20.0,Senior,195.0,4.0,8.0,29700.0
5875,49.0,Male,HR,Office,37.0,1.0,13.0,37.0,Manager,192.0,4.0,7.0,28900.0
5876,59.0,Female,Sales,Office,13.0,7.0,18.0,15.0,,208.0,1.0,7.0,38300.0
5877,23.0,Female,Legal,Hybrid,2.0,4.0,21.0,3.0,Junior,157.0,4.0,7.0,12500.0
5878,27.0,Female,Support,Office,1.0,2.0,12.0,2.0,Junior,174.0,2.0,7.0,6700.0
5879,24.0,Male,Finance,Remote,3.0,,15.0,4.0,Junior,158.0,4.0,9.0,12200.0
5880,50.0,Male,Marketing,Hybrid,4.0,1.0,,13.0,Senior,179.0,3.0,,25000.0
5881,40.0,Female,R&D,Hybrid,1.0,7.0,17.0,7.0,Mid,,3.0,7.0,21200.0
5882,38.0,Female,Finance,Hybrid,3.0,0.0,19.0,9.0,Mid,181.0,3.0,9.0,21100.0
5883,49.0,Female,Legal,Office,5.0,0.0,18.0,20.0,Senior,175.0,5.0,9.0,32500.0
5884,22.0,Male,Support,Office,1.0,3.0,14.0,4.0,Junior,165.0,2.0,6.0,6800.0
5885,34.0,Female,HR,Hybrid,5.0,5.0,14.0,7.0,Mid,172.0,2.0,6.0,12100.0
5886,38.0,Female,Support,Hybrid,1.0,5.0,15.0,23.0,Senior,172.0,,9.0,20400.0
5887,29.0,Female,R&D,,0.0,1.0,19.0,0.0,Junior,183.0,3.0,8.0,13900.0
5888,45.0,Male,R&D,Office,8.0,5.0,16.0,17.0,Senior,175.0,4.0,7.0,31300.0
5889,49.0,Male,Finance,Office,8.0,2.0,16.0,14.0,Senior,197.0,3.0,7.0,29300.0
5890,,Female,HR,Office,1.0,6.0,15.0,2.0,Junior,174.0,,6.0,8000.0
5891,31.0,Female,HR,Office,2.0,5.0,15.0,9.0,Mid,169.0,3.0,8.0,13300.0
5892,26.0,Female,Sales,Hybrid,4.0,1.0,17.0,4.0,Junior,191.0,1.0,6.0,10000.0
5893,33.0,Female,R&D,Remote,3.0,1.0,17.0,7.0,Mid,164.0,5.0,10.0,24200.0
5894,40.0,Female,HR,Office,3.0,2.0,16.0,6.0,Mid,165.0,3.0,7.0,13200.0
5895,40.0,Male,R&D,Hybrid,4.0,7.0,21.0,7.0,Mid,153.0,5.0,10.0,24700.0
5896,26.0,,Sales,Office,0.0,4.0,15.0,0.0,Junior,178.0,4.0,7.0,9600.0
5897,28.0,Male,Marketing,Hybrid,6.0,2.0,17.0,8.0,Mid,163.0,3.0,9.0,16400.0
5898,58.0,Male,R&D,Hybrid,11.0,1.0,16.0,33.0,Manager,201.0,2.0,8.0,48200.0
5899,22.0,Male,Sales,Remote,0.0,1.0,12.0,2.0,Junior,174.0,3.0,7.0,10000.0
5900,58.0,Male,Sales,Office,21.0,1.0,13.0,21.0,Manager,200.0,4.0,8.0,37600.0
5901,39.0,Male,Legal,Office,19.0,1.0,19.0,19.0,Senior,168.0,4.0,9.0,32800.0
5902,30.0,Male,Sales,Hybrid,0.0,3.0,13.0,0.0,Junior,181.0,2.0,6.0,8800.0
5903,46.0,Male,Support,Office,10.0,6.0,15.0,10.0,,158.0,5.0,9.0,21700.0
5904,22.0,Male,Finance,Office,2.0,4.0,18.0,2.0,Junior,202.0,1.0,6.0,11500.0
5905,22.0,Male,HR,Office,0.0,1.0,15.0,0.0,Junior,167.0,3.0,6.0,7700.0
5906,28.0,Female,R&D,Hybrid,8.0,3.0,17.0,11.0,Mid,160.0,3.0,7.0,20900.0
5907,32.0,Male,Finance,Office,0.0,7.0,16.0,6.0,Mid,165.0,4.0,7.0,18700.0
5908,49.0,Male,Support,Remote,1.0,5.0,14.0,15.0,Senior,161.0,5.0,7.0,19300.0
5909,62.0,Female,R&D,Hybrid,31.0,1.0,17.0,37.0,Manager,201.0,2.0,9.0,51800.0
5910,44.0,Female,Finance,Office,29.0,4.0,,29.0,Manager,202.0,1.0,6.0,40900.0
5911,26.0,Male,Support,,1.0,6.0,15.0,2.0,Junior,171.0,2.0,7.0,7600.0
5912,44.0,Female,HR,Office,7.0,4.0,12.0,14.0,Senior,156.0,4.0,10.0,22500.0
5913,33.0,Female,Sales,Hybrid,2.0,2.0,15.0,7.0,Mid,182.0,3.0,7.0,15400.0
5914,38.0,Female,Finance,Hybrid,5.0,,16.0,12.0,Mid,198.0,3.0,6.0,17700.0
5915,47.0,Male,Finance,Hybrid,27.0,3.0,18.0,27.0,Manager,207.0,1.0,8.0,45700.0
5916,31.0,Female,R&D,Hybrid,2.0,5.0,16.0,8.0,Mid,162.0,4.0,7.0,19400.0
5917,50.0,Male,Sales,Office,10.0,4.0,16.0,25.0,Senior,201.0,1.0,6.0,24700.0
5918,40.0,Female,Legal,Remote,12.0,0.0,18.0,12.0,Mid,162.0,3.0,6.0,18400.0
5919,30.0,Female,HR,Hybrid,0.0,1.0,16.0,0.0,Junior,163.0,2.0,6.0,7000.0
5920,30.0,Male,R&D,Office,2.0,4.0,16.0,2.0,Junior,159.0,4.0,6.0,11300.0
5921,35.0,Female,Marketing,Office,3.0,7.0,16.0,21.0,Senior,156.0,4.0,8.0,24400.0
5922,35.0,Male,Marketing,Office,15.0,7.0,14.0,21.0,Senior,175.0,5.0,9.0,25000.0
5923,40.0,Female,,Office,4.0,5.0,16.0,7.0,Mid,179.0,3.0,8.0,15400.0
5924,30.0,Female,HR,Hybrid,1.0,5.0,16.0,2.0,Junior,170.0,2.0,7.0,8200.0
5925,49.0,Male,Marketing,Office,31.0,6.0,17.0,31.0,,192.0,3.0,8.0,36400.0
5926,38.0,Female,Finance,Remote,3.0,3.0,15.0,12.0,Mid,182.0,4.0,8.0,19500.0
5927,24.0,Male,Legal,Office,0.0,7.0,19.0,,Junior,152.0,4.0,8.0,12100.0
5928,29.0,Male,R&D,Office,0.0,7.0,16.0,2.0,Junior,170.0,2.0,6.0,11000.0
5929,29.0,Female,Legal,Office,0.0,3.0,17.0,,Junior,170.0,4.0,8.0,10500.0
5930,50.0,Male,Legal,Office,2.0,3.0,18.0,15.0,Senior,174.0,5.0,8.0,30000.0
5931,39.0,Female,Legal,Remote,15.0,2.0,17.0,21.0,Senior,165.0,5.0,9.0,31300.0
5932,36.0,Male,Finance,Hybrid,9.0,5.0,15.0,10.0,Mid,180.0,3.0,7.0,18600.0
5933,31.0,Male,Marketing,Office,8.0,1.0,16.0,8.0,Mid,192.0,2.0,6.0,14200.0
5934,30.0,Female,Legal,Remote,6.0,0.0,18.0,9.0,Mid,146.0,5.0,10.0,20700.0
5935,63.0,Male,Legal,Remote,34.0,3.0,17.0,34.0,Manager,179.0,4.0,9.0,45700.0
5936,44.0,Female,R&D,Hybrid,3.0,7.0,17.0,12.0,Senior,180.0,4.0,8.0,33800.0
5937,44.0,Female,Finance,,24.0,1.0,16.0,24.0,Manager,192.0,5.0,7.0,42800.0
5938,34.0,Female,HR,Hybrid,1.0,3.0,18.0,6.0,Mid,171.0,3.0,6.0,70800.0
5939,63.0,Female,Sales,Hybrid,25.0,3.0,15.0,26.0,Manager,203.0,3.0,7.0,36700.0
5940,28.0,Female,Finance,Office,0.0,7.0,15.0,2.0,Junior,180.0,4.0,8.0,11500.0
5941,27.0,Male,Support,Office,0.0,5.0,13.0,0.0,Junior,,3.0,7.0,7800.0
5942,38.0,Female,Marketing,Hybrid,1.0,0.0,15.0,12.0,Mid,179.0,3.0,7.0,14900.0
5943,30.0,Male,Support,Remote,,1.0,12.0,2.0,Junior,169.0,3.0,7.0,7100.0
5944,37.0,Male,Sales,Hybrid,10.0,3.0,15.0,12.0,Mid,194.0,3.0,7.0,16200.0
5945,31.0,Female,HR,Remote,5.0,,17.0,11.0,Mid,154.0,5.0,8.0,13900.0
5946,30.0,Female,Finance,Office,2.0,2.0,17.0,2.0,Junior,188.0,1.0,8.0,12100.0
5947,50.0,Female,HR,Hybrid,2.0,3.0,16.0,11.0,Senior,193.0,2.0,8.0,21900.0
5948,31.0,Female,Sales,Hybrid,5.0,5.0,15.0,9.0,Mid,188.0,3.0,8.0,16600.0
5949,28.0,Female,Support,Hybrid,1.0,1.0,13.0,1.0,,156.0,4.0,7.0,7400.0
5950,24.0,Female,Finance,Hybrid,0.0,4.0,16.0,0.0,Junior,174.0,4.0,7.0,11400.0
